时间,区块高度,Hash,尾数,单双,大小
2026-08-06 10:20:40,85103982,000000000512956e2312e4f4b6b950132de77651eeabd835b1492f258dbf69a6,6,双,大
2026-08-06 10:20:47,85103984,00000000051295707d4bab7f59c73d9e1e0075027af40bcd4b183c05208560e5,5,单,大
2026-08-06 10:20:53,85103986,0000000005129572e745aaf8ab2fff6b842f7f6f23fff6e0bb37215141780804,4,双,小
2026-08-06 10:20:58,85103988,00000000051295749052dd752b7a2217a24a0329f16d0309f414f1e628a7b84d,4,双,小
2026-08-06 10:21:05,85103990,0000000005129576a87da266a0fff48f0a83f709f1ff1aa10391a3e33bbf9376,6,双,大
2026-08-06 10:21:11,85103992,0000000005129578b984f6a1a40f531eb658daa93a826127c9a8c453dfb8c397,7,单,大
2026-08-06 10:21:17,85103994,000000000512957aa3af677ca99e3e1532fb1034fbde1b533a69da2e3726a70e,0,双,小
2026-08-06 10:21:23,85103996,000000000512957c8b33a5a976f96489675b1a222a9b8e5b23aa41cac275cecd,5,单,大
2026-08-06 10:21:29,85103998,000000000512957eca8c8dd5600cf0232472e96f92c959d519e327838f26d4fd,4,双,小
2026-08-06 10:21:35,85104000,0000000005129580cecfbd3ce3b09fec70fe3b88de7b324eaeb7b75de6fd6a5a,5,单,大
2026-08-06 10:21:41,85104002,0000000005129582e79ce34c477c7270dc68ce9d9e792a494f216ee95c99439a,9,单,大
2026-08-06 10:21:47,85104004,000000000512958400812c285f74d94b431230e15e619b8fd2db812afc0faa99,9,单,大
2026-08-06 10:21:53,85104006,0000000005129586ec9bdd00401569c4f58ce0eb519a41ffc0b030812a5ae7fa,7,单,大
2026-08-06 10:21:59,85104008,0000000005129588930affd97e93c49c669ec7afb08dff9752cf7edb929acafd,9,单,大
2026-08-06 10:22:05,85104011,000000000512958bfda4757bf57c217db57d844f9a044aa862562faf36df83ed,3,单,小
2026-08-06 10:22:14,85104013,000000000512958dc39b340ca31219b9b3e595eb20f2b245996a35adab099668,8,双,大
2026-08-06 10:22:20,85104015,000000000512958f11b40010e4750cb95ebd4303b74a187b839309b9ac3c0b26,6,双,大
2026-08-06 10:22:26,85104018,00000000051295923feef5bbb3ef61ac25a94e08d617daccdd9bc6c725ee5448,8,双,大
2026-08-06 10:22:36,85104021,0000000005129595bc5598acd582f87a7081ea0900b8893f1c0a9087ba28612a,2,双,小
2026-08-06 10:22:44,85104023,0000000005129597115368cc6944f96afc0edae9b909cedb248b0ec8c014667d,7,单,大
2026-08-06 10:22:50,85104026,000000000512959a8760d6787c4a523ab005bd5448c6fcd58cc4aa5f21a3d1ab,1,单,小
2026-08-06 10:22:59,85104028,000000000512959c51c259f381ef7eb47e1d2db23bfe6a510cc45d05d5e3160d,0,双,小
2026-08-06 10:23:05,85104030,000000000512959e0bee552dd7eecd7bf87dfbad02717898e0ce8cdd129223dc,3,单,小
2026-08-06 10:23:11,85104032,00000000051295a0fb9f702c17f54020532b1098ae6ea8e4b602e06b2445162d,2,双,小
2026-08-06 10:23:20,85104036,00000000051295a47356d0c9f224f1ec5a1032f286475ea04f4b3e1e9396a1af,1,单,小
2026-08-06 10:23:29,85104038,00000000051295a64859f180591da403a9519da6c31ef816b0ef2fb0c885d885,5,单,大
2026-08-06 10:23:35,85104041,00000000051295a9307c314763bd24d39fec66b15178452e219d2b3cfc2d47b1,1,单,小
2026-08-06 10:23:44,85104044,00000000051295ac7f572e959f5d45af80eb8f09df4b0b261ea8b9bc62e09fee,9,单,大
2026-08-06 10:23:53,85104046,00000000051295ae3d46b71a27c0985b82b2ffd9db9b4cb27c9f1257e8e53d7d,7,单,大
2026-08-06 10:23:59,85104048,00000000051295b0f80a066e76ed793414d4a8128e25680e2f8270061e5c44f8,8,双,大
2026-08-06 10:24:08,85104051,00000000051295b363707d45aa74192fefc12df5cbfa83eeeebc217c2dc8d03d,3,单,小
2026-08-06 10:24:14,85104053,00000000051295b5e7561130cfb9ae1cfe3cace613cdbfe0bc01235496ab782b,2,双,小
2026-08-06 10:24:20,85104055,00000000051295b76bad28a0e8a2c9c4a870f6318bd496668d968d0aa013451f,1,单,小
2026-08-06 10:24:27,85104058,00000000051295ba24f3f189a3251c41eff42c57680b842c9c1e19041561fd06,6,双,大
2026-08-06 10:24:36,85104061,00000000051295bddcc3db4d8ed72405087ad28f8c020e6a9d942bf6d22517d6,6,双,大
2026-08-06 10:24:45,85104064,00000000051295c0a104e5653182d659a65e50c43a7c53357b50918f429b26a9,9,单,大
2026-08-06 10:24:54,85104067,00000000051295c3a0da5c97dcf03ccaad849ea815386903ff491e12285d34ff,4,双,小
2026-08-06 10:25:03,85104069,00000000051295c551deca21ff0067c92c56edf4471e32b541978d412da58fbe,8,双,大
2026-08-06 10:25:09,85104072,00000000051295c85de9826cc4f2b81bb2f018d10ff08a21a6c68824bf28e8dd,8,双,大
2026-08-06 10:25:15,85104074,00000000051295ca970d2f51e217810650bd5f0141e38fdca05fcece8fafa4c5,5,单,大
2026-08-06 10:25:22,85104076,00000000051295ccb4841bda6db8ee4dbd9700ab487de9bdc7d23c05f2a1a14b,4,双,小
2026-08-06 10:25:28,85104078,00000000051295ce102a717155a703b36523a90fcd50959dac7776dfccecd66a,6,双,大
2026-08-06 10:25:34,85104080,00000000051295d0b4b63131f34365af3cd57e9c74e4ffd56fddbe02ddf9fded,9,单,大
2026-08-06 10:25:40,85104082,00000000051295d27c7002d23f86cd332099f09df3ba90f73a2c9f72b2e8cac9,9,单,大
2026-08-06 10:25:46,85104084,00000000051295d450f761f46f83a20455c8bca215cc3fe13081c99cbcd44537,7,单,大
2026-08-06 10:25:52,85104086,00000000051295d6437ba4d7e519e9bbf49156ee1141ada74abd84caa78a74d6,6,双,大
2026-08-06 10:25:58,85104088,00000000051295d889a896e6e40326ee4c9a7d5a76a391b6e2b93f414b573071,1,单,小
2026-08-06 10:26:04,85104090,00000000051295dab9d9106fcb17b06893f6709926cffa9b2233876929aa00b8,8,双,大
2026-08-06 10:26:11,85104092,00000000051295dc041d3d6f7a1abb91047208a423a352ea2bf33c7ff555aa4f,4,双,小
2026-08-06 10:26:17,85104094,00000000051295de4defad9251e6f90fa9ff422a320b1f60ca74390179877bb1,1,单,小
2026-08-06 10:26:23,85104096,00000000051295e0eb755884829b44b54c63cd95178cca55eaee0a618285d47d,7,单,大
2026-08-06 10:26:29,85104098,00000000051295e21d02e8affecdb3bc135f318c6183fcc5a096fb4f8cf6bfcd,6,双,大
2026-08-06 10:26:35,85104100,00000000051295e4b3ea919c4c914dee9bac5dafce7db57dcdbf49cfac3bbd92,2,双,小
2026-08-06 10:26:41,85104102,00000000051295e604f9044a9ab649f92be4e7fcbf9adf20d71cdbe9d747b9f1,1,单,小
2026-08-06 10:26:47,85104104,00000000051295e8c88064c2f9b67b0ec84a87f67138f3c7bfd798b3a3be6ce9,9,单,大
2026-08-06 10:26:53,85104106,00000000051295eae4c3e75b53013f9d0de9ff037ce99a7c1dd10f81731560af,0,双,小
2026-08-06 10:26:59,85104108,00000000051295ec13860aa815b98115cf5f491261f820bc12a2d65501a7f0a6,6,双,大
2026-08-06 10:27:05,85104111,00000000051295ef5ea015094685853ce06fa8040ef4a9f2fe49b390b39f0376,6,双,大
2026-08-06 10:27:14,85104114,00000000051295f25d50542403d8b7f69167ef48fc6fea8b4a3e869d7aee51e2,2,双,小
2026-08-06 10:27:23,85104116,00000000051295f4934b1deaef79185a9761b9f13e3c0e1842079733d0c34ce9,9,单,大
2026-08-06 10:27:29,85104118,00000000051295f6ea860a8abf937d80fdbaceb86fbdcd17a7c2c1e2e393e1c7,7,单,大
2026-08-06 10:27:35,85104120,00000000051295f8fd00f3c1d250d1ee5ec0d40ff6001fefc601e2295ad4e1c9,9,单,大
2026-08-06 10:27:41,85104123,00000000051295fb33ce3a8f9b477889bf33b60251c68e7ef60f9cb786f14145,5,单,大
2026-08-06 10:27:50,85104125,00000000051295fda789e42cdd2164289bac03ab9075efc3dc7fdc1c607805d8,8,双,大
2026-08-06 10:27:56,85104127,00000000051295ff361937ce8551f4cf81bbce15d51e9af2891a6ae244797823,3,单,小
2026-08-06 10:28:02,85104129,000000000512960128d3705e894664f64f6b3a82f87b9f0da304775c7ef08240,0,双,小
2026-08-06 10:28:08,85104131,0000000005129603576c0c4e58588fc62d43f137887a57487b86ee574da55349,9,单,大
2026-08-06 10:28:17,85104134,0000000005129606205489609bdcff296566274b354b2e319cbbe18d80291956,6,双,大
2026-08-06 10:28:23,85104136,0000000005129608530d52dec08df4c5b7d0cdbe91e2380d415035b727980ab9,9,单,大
2026-08-06 10:28:29,85104139,000000000512960b59697ed4af643ffc82d57a223c9302c0a64be9f7a39eedc2,2,双,小
2026-08-06 10:28:38,85104141,000000000512960d48aa26bc107ea4438842007b7e9b1ef027f564427c981720,0,双,小
2026-08-06 10:28:44,85104144,0000000005129610005b6917440bd6550a3691ed77ce5b5432d46f693dc0087e,7,单,大
2026-08-06 10:28:53,85104146,0000000005129612d490f75842182b2a9253c574bd51e7a76f2342504da7bcde,7,单,大
2026-08-06 10:28:59,85104149,000000000512961523911b12d502f9f4b276e53b30acff3859ae3882bf8b5ece,5,单,大
2026-08-06 10:29:08,85104151,0000000005129617ad826332aaf5c7f1c1462ccc0a05b9d95295fdb96e74bbb4,4,双,小
2026-08-06 10:29:14,85104153,0000000005129619f6f7e2ca886d82ef2106afcb7ca6b99377634498690248d7,7,单,大
2026-08-06 10:29:20,85104156,000000000512961c685407ad65f89fc17251c11599fc49c127545bcb69d84129,9,单,大
2026-08-06 10:29:29,85104158,000000000512961e321277099767764fba81c40c376428591eadf3c82bd77200,0,双,小
2026-08-06 10:29:35,85104160,0000000005129620e235ffa593181cd6600f20c6153556d7a8e85dcefd268bd0,0,双,小
2026-08-06 10:29:45,85104163,00000000051296236e49a8488d256532f75f19075a313015fd9ec904f6fdb980,0,双,小
2026-08-06 10:29:50,85104166,000000000512962622361a8b7a5c34d0897d7401699bd66dde535f3d3935e7bb,7,单,大
2026-08-06 10:29:59,85104169,00000000051296299b862afa026ed23f20fcfe8aeb173e0c0d56028d7790d807,7,单,大
2026-08-06 10:30:12,85104172,000000000512962ce5f501b0fe9d8c5be25addaeca05f34ec47dbbd126a2df40,0,双,小
2026-08-06 10:30:18,85104175,000000000512962f114de7cb1bb01d854b7334beffe31a1eac3f45a5cc981db2,2,双,小
2026-08-06 10:30:24,85104177,000000000512963196c02520ba08ed173ba63ec213f180a8ce66d6669a01b774,4,双,小
2026-08-06 10:30:33,85104180,0000000005129634a291e5971addf49c1fa3e9b19a5254045231656ced0b993a,3,单,小
2026-08-06 10:30:39,85104182,00000000051296367266e9bf9c368928efabdfc770ff9c98bd5c9da137b31d35,5,单,大
2026-08-06 10:30:46,85104184,0000000005129638afe1bd9671406374ccd9f4bd43a8bbb2f162f4b667fc5a24,4,双,小
2026-08-06 10:30:55,85104187,000000000512963b0a90e0e77bdac6ac7700e98c9219689f56dff882641dca73,3,单,小
2026-08-06 10:31:01,85104189,000000000512963d6c40aae7ed9d4c6904d0998fbdd57dd7964375494c035072,2,双,小
2026-08-06 10:31:07,85104191,000000000512963f6d26b5abc831287edb9f9b602b7836616063bb1f48ddeec8,8,双,大
2026-08-06 10:31:16,85104194,000000000512964247d765cff8f59d87caa5f55cc1f5346ba0dc49257b4978d2,2,双,小
2026-08-06 10:31:22,85104196,0000000005129644c5e244282246a9dffa64d36fc1f6b11fcb0b7fcd5c0cf649,9,单,大
2026-08-06 10:31:28,85104198,0000000005129646b83834ad16bf7ebb75b5cd1f5244a697957431847512a406,6,双,大
2026-08-06 10:31:34,85104200,0000000005129648fabdead8f71a979dd264eb3aa094b2a0645189a2631e3c06,6,双,大
2026-08-06 10:31:43,85104203,000000000512964b72895878800f7e974bcb163ae6cef67c9ccbbe49a85c4b80,0,双,小
2026-08-06 10:31:49,85104205,000000000512964d48956281d08a1c9ea7df4425adfad99487bf29ff8cd5ebce,5,单,大
2026-08-06 10:31:55,85104207,000000000512964f91bb5fe972d1da21e50f64bae22c2e3f3aebe3c7054b1838,8,双,大
2026-08-06 10:32:01,85104209,00000000051296514c49f878be2f63fcecb2cb323129aa350c0df788b1b38eae,8,双,大
2026-08-06 10:32:07,85104211,00000000051296536c623a08c928acc940b7189fc8827c2fe09a2db0eb68ec63,3,单,小
2026-08-06 10:32:13,85104213,000000000512965569de888260776b0ea52477ef5939db1d7fa2689f10451436,6,双,大
2026-08-06 10:32:19,85104215,0000000005129657b4843857a24325bbc802bfbc9468c5b320f90125e3366fb2,2,双,小
2026-08-06 10:32:26,85104217,00000000051296594623d291a479b5af7621c31842da758dce2116353d8a9a49,9,单,大
2026-08-06 10:32:32,85104219,000000000512965b1fd472b4d29160e5c83143c882bfca0c9ae699f05ef6c780,0,双,小
2026-08-06 10:32:38,85104221,000000000512965defb158993ea58b6786bbda21bd4dd4a59ce24b66c3d6b2c0,0,双,小
2026-08-06 10:32:44,85104223,000000000512965fd4aa5033bb0202d6bc20f663413700aaa251679fcc4779ab,9,单,大
2026-08-06 10:32:53,85104226,0000000005129662ede96e7174ce296a2a68599dc4c12181de8b6f98cf8d8c3b,3,单,小
2026-08-06 10:32:59,85104229,0000000005129665ff9e55d69690d77e1c33d190aa2c07d2b1ebdc3477e1fef2,2,双,小
2026-08-06 10:33:06,85104231,00000000051296676d1ba6ac559c5f8167c913c2548825932852f382cd8dc0c3,3,单,小
2026-08-06 10:33:15,85104234,000000000512966a776f8ec1fd78f38485032ce19d4b4ad03fceeda867088531,1,单,小
2026-08-06 10:33:21,85104236,000000000512966c44f167f3c88558deb6c196be10bd1d18b481d2af7b380d0d,0,双,小
2026-08-06 10:33:28,85104238,000000000512966e71ea47086bb0acc354e7ded281e9c3478aed544127a89034,4,双,小
2026-08-06 10:33:34,85104240,000000000512967039ee632a2a2c364a7c54e8408aae73e1cfdb4c99365721f6,6,双,大
2026-08-06 10:33:40,85104242,000000000512967292abb64eea1fc38c915e3b3c1a14b9fe6e820b4cf99ef5ea,5,单,大
2026-08-06 10:33:46,85104244,0000000005129674497e4cc820c404512280b5118ccf6a9acc5b2d47f7c980d8,8,双,大
2026-08-06 10:33:52,85104246,0000000005129676cd3616170acf5eabc991fdc38b610e78769c33adbd36d82b,2,双,小
2026-08-06 10:33:58,85104248,0000000005129678a53ac39cedf2eea96781fac81e81471d89b1b8c0349045e0,0,双,小
2026-08-06 10:34:04,85104250,000000000512967aed859e4d177afc5c16abd2cfe142358c43a0a70c54a9fe21,1,单,小
2026-08-06 10:34:11,85104252,000000000512967c5d9b5e0502fb629e381e9a210f2f870b45e68cd0af9683d9,9,单,大
2026-08-06 10:34:18,85104254,000000000512967e0da3bc5b23dd5aff35e58b01615f3646bc8c70a7b122b726,6,双,大
2026-08-06 10:34:29,85104258,0000000005129682bdf9b1d5e647eb037be5547a7ccdc8837fae292149fe942b,2,双,小
2026-08-06 10:34:44,85104262,00000000051296863e304d8b11ae2e3c85b1ca58f19cf5aec19d1ca3df74a40f,0,双,小
2026-08-06 10:34:54,85104266,000000000512968a8f87a4f9bab26228d8cf45296df94d2c55333d93c0c44b4d,4,双,小
2026-08-06 10:35:06,85104269,000000000512968dc5a091fba9d4fcc89cdabfe2b17f606838f11c5f7fe36235,5,单,大
2026-08-06 10:35:17,85104274,0000000005129692840367b9a992bfa05b8db36c6cf9c5574a6b267ae071b5f1,1,单,小
2026-08-06 10:35:30,85104278,00000000051296968464cde148df58a24c92697787c4481f915b3e3cb5206118,8,双,大
2026-08-06 10:35:41,85104282,000000000512969a98ab0adb102b99996f76550d787da5e8d21999b8aaaf2e6c,6,双,大
2026-08-06 10:35:53,85104286,000000000512969e23ff8a00f62393900bc008f70ffd05a2ad1a25cca98b3936,6,双,大
2026-08-06 10:36:03,85104289,00000000051296a12edb67f77ec748e049fb2678b6a022fe8856c8dadb76f8f2,2,双,小
2026-08-06 10:36:15,85104293,00000000051296a55d0d8162518aff129032ba50a078f98b01a818721b814e98,8,双,大
2026-08-06 10:36:23,85104296,00000000051296a8e388f952826e05d512260fa3103d190aad61d3607162728f,8,双,大
2026-08-06 10:36:29,85104298,00000000051296aa988d9a09c7dc73228ba168cf623a19a1d25303b48a0ae401,1,单,小
2026-08-06 10:36:35,85104301,00000000051296add2faa40bdff4e68eae34fd7b544a3b3e1dcb623c1df629cb,9,单,大
2026-08-06 10:36:44,85104303,00000000051296af273b66de0ffd0dfc483ad0ce7ae5e4edc8e56a51d965d27c,7,单,大
2026-08-06 10:36:51,85104305,00000000051296b13e6fb971af570f5749abe2f121bc3117965cf80c760b5b5a,5,单,大
2026-08-06 10:36:59,85104308,00000000051296b496638c18b3da8e327bc1ffc05e2f3806e1108891f077e9cc,9,单,大
2026-08-06 10:37:05,85104310,00000000051296b624d585db5864c5a47a49e9cf9afb99e3972b67779beb5e3f,3,单,小
2026-08-06 10:37:12,85104312,00000000051296b8e1b3cddd5b9d219254edef4804c1a2c4fcb994342e3c7573,3,单,小
2026-08-06 10:37:18,85104314,00000000051296ba83b43bb2a727eab8958665fa729c86c5b70a452fd4660847,7,单,大
2026-08-06 10:37:24,85104317,00000000051296bd3a729d60366dd79b3e58b77cd7ca3d1486bc38ee26d1e1bd,1,单,小
2026-08-06 10:37:33,85104319,00000000051296bf4746572a3487de6db220e6d30ed373bfeaae2073824d7e61,1,单,小
2026-08-06 10:37:42,85104323,00000000051296c375751f9bd42f2e85685c713bfa4c15b48269032782e939a9,9,单,大
2026-08-06 10:37:49,85104325,00000000051296c54fdd3de1931e7cbf5f07281e879b9e946e931ac3d73f9e48,8,双,大
2026-08-06 10:37:57,85104328,00000000051296c8fc0d0953fe364ed9826f81234d96955f34376a3821d94db5,5,单,大
2026-08-06 10:38:04,85104330,00000000051296cad3794e0b07cbdcde58b491b48164fcd3ac6b54c6308cc74f,4,双,小
2026-08-06 10:38:13,85104333,00000000051296cdbb80ada727619cac97609e5cad572de806ec6973f8ac817b,7,单,大
2026-08-06 10:38:19,85104335,00000000051296cfc830ddb06a7bae6a8ea31be225124c4aaf063b3fda88aebb,8,双,大
2026-08-06 10:38:24,85104337,00000000051296d13520b305cb1d695e37fc944a4fd25fa83af66cf310163859,9,单,大
2026-08-06 10:38:30,85104339,00000000051296d3898961c7fc722bf779885ce474fe653bea2b51fd13ef3a1f,1,单,小
2026-08-06 10:38:37,85104341,00000000051296d59440f7fd848d7ee6a4cc663f59e7d55858c6f778e29fc04e,4,双,小
2026-08-06 10:38:43,85104343,00000000051296d76808d5293451abbb5c08c76b1d54dfb9752a910006aefba9,9,单,大
2026-08-06 10:38:49,85104345,00000000051296d9a5cba92aac7f8ebda634e3607bbf10d7367984a9923d7a7c,7,单,大
2026-08-06 10:38:55,85104347,00000000051296db3eee8d52ffa4eee74fa03a066ad7634c38cac832b9ffddd5,5,单,大
2026-08-06 10:39:01,85104349,00000000051296dd8f4d0bda76ee4a644e805d09134c38abaebe6c3cd8ad24bd,4,双,小
2026-08-06 10:39:07,85104351,00000000051296dfcadd93bb090807d770a63c233ae5812221f02c714d97e92a,2,双,小
2026-08-06 10:39:13,85104353,00000000051296e1b9158f14dd80ccfe5d1709bf213a04dd7d02bdcca3a04ce6,6,双,大
2026-08-06 10:39:19,85104355,00000000051296e3bcd7d590237871e5a70eac551e1a88e4a5f4405ff55c2230,0,双,小
2026-08-06 10:39:25,85104357,00000000051296e577fff57c87e5604ae91a6a52b11b6c75baa946b9bb2ae8b2,2,双,小
2026-08-06 10:39:32,85104359,00000000051296e7e01f1688226c79e1b7cf48dafcbcf32f383ae4c748530aa8,8,双,大
2026-08-06 10:39:38,85104361,00000000051296e9516aeabc20e1b4116222023dc4a1b40c3d2dd9370596cb0b,0,双,小
2026-08-06 10:39:47,85104365,00000000051296edb56689100cee687a9a64dd4e7af318dcbabf783d3e5e6a50,0,双,小
2026-08-06 10:39:56,85104368,00000000051296f033e5f7d3cdc6ffe3e4be3e6b83f4f4ad04e0691ed162b3de,3,单,小
2026-08-06 10:40:06,85104371,00000000051296f3b1833293583a08ae3cf1c1064dd558964bc3a3dfc8d93a92,2,双,小
2026-08-06 10:40:15,85104373,00000000051296f59cdf60d1bd564f2c8dd59f6cb3e10c6a8ad90adc109e880c,0,双,小
2026-08-06 10:40:20,85104375,00000000051296f766e25bda53bbafc6662862161576a6496940de4fb48b1282,2,双,小
2026-08-06 10:40:27,85104377,00000000051296f94eedef738f55488d9f9c9e584a95d079e4d99aabb4e055b5,5,单,大
2026-08-06 10:40:32,85104379,00000000051296fb357e8f7627abef59f45f1a7ec331c95d9c749c34540eaa47,7,单,大
2026-08-06 10:40:41,85104382,00000000051296fe7a6a9e9b868269a58eeaf616926d6a0c5dbd937975b39373,3,单,小
2026-08-06 10:40:47,85104384,000000000512970040841351e0df53411a86d41344d9e82bf9612db687f1e7d2,2,双,小
2026-08-06 10:40:54,85104387,0000000005129703228c768a912ff2c747fc9afb5145c22e7091a5e1f4710126,6,双,大
2026-08-06 10:41:06,85104390,0000000005129706ed2d4a0554c733ba0af629f285943553cbf9471eb22f99fe,9,单,大
2026-08-06 10:41:12,85104392,000000000512970886d68b230ea770a07f1dc3e5b7ca65bd305223973b648728,8,双,大
2026-08-06 10:41:21,85104396,000000000512970c1ae359ec51c71c1add17fb0b8ec7f890880ba9145d11393a,3,单,小
2026-08-06 10:41:30,85104399,000000000512970f9daaf1a1515084faaf01597122af124751ad73d1979933c0,0,双,小
2026-08-06 10:41:36,85104401,0000000005129711c304274cb893c2b253ca275fd03bee737e05b9b9bffb21bd,1,单,小
2026-08-06 10:41:45,85104403,00000000051297137164c19a68465e82d8be0da23d6999522c8a686f15002600,0,双,小
2026-08-06 10:41:51,85104405,0000000005129715acc8a9c5eb67fa262e068b942889f4d13fe2c1648fa3ced9,9,单,大
2026-08-06 10:41:57,85104408,00000000051297184eec5c9f479a4ad600e42f309754c45247968023bed008de,8,双,大
2026-08-06 10:42:03,85104410,000000000512971a2de3b73b54780a69d7fd2090a68b4822396e61fc2657cf06,6,双,大
2026-08-06 10:42:12,85104412,000000000512971cd2e87875d7430d44b254802e5061980cbc995a10a0a0c4f2,2,双,小
2026-08-06 10:42:18,85104415,000000000512971f4eae9f63a4a7098d67c6a353300d999c456994bd35ffb54b,4,双,小
2026-08-06 10:42:24,85104417,00000000051297218a33ead8369103951c651df3fb1f7750f7da267b6b96b7c1,1,单,小
2026-08-06 10:42:33,85104420,00000000051297246c3a3fa237e29692f4df08a358e0fd3db051753d2b7e1ed1,1,单,小
2026-08-06 10:42:40,85104422,0000000005129726b855cdc792950838e64a5300004e02b615595e6d6804a288,8,双,大
2026-08-06 10:42:46,85104424,000000000512972806baf7d9801c1a18aed97801ef7f71ada4ad22a7d31bf0c5,5,单,大
2026-08-06 10:42:51,85104426,000000000512972a68cac75d9ffcb5c1930d4b80dcd5289cde9cd2b7b861043c,3,单,小
2026-08-06 10:43:01,85104429,000000000512972d3e6674705294e765b16b3d147f11b7f6c3d0da15312f1510,0,双,小
2026-08-06 10:43:07,85104431,000000000512972f603557a79f0779c9975c40815b12933e25b1443a984eb79f,9,单,大
2026-08-06 10:43:13,85104433,0000000005129731e168d8bbb5b64e20be8ac585d2c76b45b65ced9c96fa465f,5,单,大
2026-08-06 10:43:19,85104435,00000000051297337b73c328262aea3bef325749567d6a18615e8c0be79b0b3b,3,单,小
2026-08-06 10:43:25,85104437,00000000051297353c52d33c178771521efb9d891175b18f52566d9b1b0b00bb,0,双,小
2026-08-06 10:43:31,85104439,0000000005129737b5a576dd4cccd40b42ef52ca5ec5e8b1eda70578456b4100,0,双,小
2026-08-06 10:43:37,85104441,0000000005129739ed2e1c068a99795e272ba9cbb0309a1ee63aaa378d9401a6,6,双,大
2026-08-06 10:43:44,85104443,000000000512973b2d8aa5fd59a830f365778b1bb9a512764aeec134515d8ffc,8,双,大
2026-08-06 10:43:49,85104445,000000000512973d8369710043a68b405d42bdf435b260a90dae61e33dedb639,9,单,大
2026-08-06 10:43:58,85104448,00000000051297405e8eef598b4b85326208e1002c0547a1c65898205972276b,6,双,大
2026-08-06 10:44:05,85104450,0000000005129742c076eb0300e91382d36b46fb9f9d285109d806459f837a18,8,双,大
2026-08-06 10:44:11,85104452,00000000051297448baf1d1a081cf8e546daa546b50cda25e11ac48f3ef227b8,8,双,大
2026-08-06 10:44:17,85104454,0000000005129746627f64bd20807300795269db4537bc77de97fa4a60e3e737,7,单,大
2026-08-06 10:44:23,85104456,0000000005129748e6146bf1997f3bf9b546e3210a5cbac78afa47001b4581a4,4,双,小
2026-08-06 10:44:29,85104458,000000000512974a8123c526fadccfcf1cab97f7f3ebcbfdec5b239ad9619a76,6,双,大
2026-08-06 10:44:35,85104461,000000000512974d72ecef7db68f27e7e82b1c819317d6de63778372dd127377,7,单,大
2026-08-06 10:44:44,85104463,000000000512974fca5bc732c4aa933e322421df6de4e25cc8215265d7de97a5,5,单,大
2026-08-06 10:44:50,85104465,0000000005129751f8aa75db6afc3e3c7af94493d5ec056dbf714b0ad87606d3,3,单,小
2026-08-06 10:44:56,85104467,0000000005129753d0c43fe8930c49a19cf16065f855f31dd3a90cd30670e56f,6,双,大
2026-08-06 10:45:02,85104469,000000000512975556d9434f21fd06cbd801c5e6b0ef155cb6bf5960e33c5a47,7,单,大
2026-08-06 10:45:08,85104471,00000000051297572388ebc60d6dbe6aae21d18a23adda7154cee3c32e69cfd0,0,双,小
2026-08-06 10:45:13,85104473,0000000005129759ef2b696444bc44fb0248d171501d73495b86e8474e3b723a,3,单,小
2026-08-06 10:45:20,85104475,000000000512975b33e5c662d6d628a8cd15590660c4d505772a034d4c4d4efd,4,双,小
2026-08-06 10:45:25,85104477,000000000512975def3d4f0a1c9842bd99a4d538a02eceeea3289355e44582e3,3,单,小
2026-08-06 10:45:32,85104479,000000000512975fda0c430dc6e44726ec399ac51fa79ff590b81b3125de5dc2,2,双,小
2026-08-06 10:45:38,85104481,0000000005129761346b55ed83e44ce63fc0834216de8baeea910d96f43569e5,5,单,大
2026-08-06 10:45:43,85104483,0000000005129763701b9c872beb5ea10fa1321273f55043283be89ab4fca8d5,5,单,大
2026-08-06 10:45:50,85104485,0000000005129765fb234a219c7018021893d33db818d1aee1650fb55b1dc604,4,双,小
2026-08-06 10:45:56,85104487,00000000051297673c13f4725387e8dcb8a465c4dd8da92e494632adb1e36939,9,单,大
2026-08-06 10:46:02,85104489,0000000005129769ad2429398ae444421025d7bbdd2f982384840a8257f34006,6,双,大
2026-08-06 10:46:08,85104491,000000000512976b5dc752f882330a5ff05a7d5a4b79cd30bce31cc80b64afdb,4,双,小
2026-08-06 10:46:14,85104493,000000000512976d33cb99d6c8602b45e7b4d88c35255b6214c9af3cb8b43556,6,双,大
2026-08-06 10:46:20,85104495,000000000512976f23d809fad19543e7fa5ae05ba865f205a326c0072d96955a,5,单,大
2026-08-06 10:46:26,85104497,0000000005129771b79fce581d711101a46e9fdea9c57fc5fb487c8cc7ca4391,1,单,小
2026-08-06 10:46:32,85104499,0000000005129773a2188bb2e13b4f16586da24a4dca4cf3b79e41a43bbc4a4e,4,双,小
2026-08-06 10:46:38,85104501,000000000512977507c4c5d66fa31ae1b5125bb4090f9d7c2d9618890f57ceca,7,单,大
2026-08-06 10:46:44,85104503,0000000005129777e51c6221ee35fabe3426314a9d0a52024836c2468573645f,5,单,大
2026-08-06 10:46:50,85104505,000000000512977951af5f03d5ffb9b0c7a58f6bbdfa4dee10994709946b7212,2,双,小
2026-08-06 10:46:56,85104507,000000000512977b8ac8ac576401fc340cb4312365a6a7343da3faf6e203f11a,1,单,小
2026-08-06 10:47:03,85104509,000000000512977d1c2094a6e184fb4c7a7b37660d21ae7fbbb5492ebf729156,6,双,大
