时间,区块高度,Hash,尾数,单双,大小
2026-08-06 10:31:49,85104205,000000000512964d48956281d08a1c9ea7df4425adfad99487bf29ff8cd5ebce,5,单,大
2026-08-06 10:31:52,85104206,000000000512964e544b2663c1976318e76c5dd2aee8b9ce1fb2a220fc6d5b50,0,双,小
2026-08-06 10:31:55,85104207,000000000512964f91bb5fe972d1da21e50f64bae22c2e3f3aebe3c7054b1838,8,双,大
2026-08-06 10:31:58,85104208,0000000005129650bba1c5546223be9e400f1d64fae2d54367ff115fbbafbf5e,5,单,大
2026-08-06 10:32:01,85104209,00000000051296514c49f878be2f63fcecb2cb323129aa350c0df788b1b38eae,8,双,大
2026-08-06 10:32:04,85104210,000000000512965261acc5bf3619f2017e778f51b8ef38b88efbdb4bc1ba5cf2,2,双,小
2026-08-06 10:32:07,85104211,00000000051296536c623a08c928acc940b7189fc8827c2fe09a2db0eb68ec63,3,单,小
2026-08-06 10:32:10,85104212,0000000005129654376b022f1c631b4221a92eb57ab066cf7054638139d09112,2,双,小
2026-08-06 10:32:13,85104213,000000000512965569de888260776b0ea52477ef5939db1d7fa2689f10451436,6,双,大
2026-08-06 10:32:16,85104214,0000000005129656718d7314235b675a869a398fe9b7d570d911119dee1b8564,4,双,小
2026-08-06 10:32:19,85104215,0000000005129657b4843857a24325bbc802bfbc9468c5b320f90125e3366fb2,2,双,小
2026-08-06 10:32:22,85104216,0000000005129658b573210a81ef4db9d8c3827ab695c0fe5b9207a3c1110ccb,0,双,小
2026-08-06 10:32:26,85104217,00000000051296594623d291a479b5af7621c31842da758dce2116353d8a9a49,9,单,大
2026-08-06 10:32:28,85104218,000000000512965a3bd527e0e3560e21ae7a067182acccd6e68f818d59dad3df,3,单,小
2026-08-06 10:32:32,85104219,000000000512965b1fd472b4d29160e5c83143c882bfca0c9ae699f05ef6c780,0,双,小
2026-08-06 10:32:35,85104220,000000000512965c91fff5083b91fbc0eb50f36c4a1ea15559c6d7a881619bd0,0,双,小
2026-08-06 10:32:38,85104221,000000000512965defb158993ea58b6786bbda21bd4dd4a59ce24b66c3d6b2c0,0,双,小
2026-08-06 10:32:41,85104222,000000000512965e4f4b519afb488d1d0669d01d5d711c8ed69dcea15a765ba9,9,单,大
2026-08-06 10:32:44,85104223,000000000512965fd4aa5033bb0202d6bc20f663413700aaa251679fcc4779ab,9,单,大
2026-08-06 10:32:47,85104225,0000000005129661531a0926edf0a07980e04dc629c6686422a03e5f6e2bb293,3,单,小
2026-08-06 10:32:53,85104226,0000000005129662ede96e7174ce296a2a68599dc4c12181de8b6f98cf8d8c3b,3,单,小
2026-08-06 10:32:56,85104228,0000000005129664f532225469b9af6e8724f8934104b2cc540ca1245a1ea7df,7,单,大
2026-08-06 10:32:59,85104229,0000000005129665ff9e55d69690d77e1c33d190aa2c07d2b1ebdc3477e1fef2,2,双,小
2026-08-06 10:33:03,85104230,00000000051296662974aeadd0782c13780da020d81d597fb245a82b398db356,6,双,大
2026-08-06 10:33:06,85104231,00000000051296676d1ba6ac559c5f8167c913c2548825932852f382cd8dc0c3,3,单,小
2026-08-06 10:33:09,85104232,0000000005129668e16deb0080b667c70567f3813ada66613d4401927e0f4b96,6,双,大
2026-08-06 10:33:15,85104234,000000000512966a776f8ec1fd78f38485032ce19d4b4ad03fceeda867088531,1,单,小
2026-08-06 10:33:18,85104235,000000000512966b8b0ca2c81fd89737e493c96b70a9ec5dbaad824d6e6e728f,8,双,大
2026-08-06 10:33:21,85104236,000000000512966c44f167f3c88558deb6c196be10bd1d18b481d2af7b380d0d,0,双,小
2026-08-06 10:33:24,85104237,000000000512966dac4ba97647630df73ca00291ed81573e92dd0a5509fb8ee1,1,单,小
2026-08-06 10:33:28,85104238,000000000512966e71ea47086bb0acc354e7ded281e9c3478aed544127a89034,4,双,小
2026-08-06 10:33:30,85104239,000000000512966f21e0fc4fe27c4432b2873a9911545f9e34c1130ab15a9a75,5,单,大
2026-08-06 10:33:34,85104240,000000000512967039ee632a2a2c364a7c54e8408aae73e1cfdb4c99365721f6,6,双,大
2026-08-06 10:33:37,85104241,000000000512967123d0d9c45b2bb72ecc7eebb6d4cd9b97d42da8d9d397d65d,5,单,大
2026-08-06 10:33:40,85104242,000000000512967292abb64eea1fc38c915e3b3c1a14b9fe6e820b4cf99ef5ea,5,单,大
2026-08-06 10:33:43,85104243,0000000005129673be6f88baaaa0fac84cb03b9e8084ed71aba79bfe727477cd,7,单,大
2026-08-06 10:33:46,85104244,0000000005129674497e4cc820c404512280b5118ccf6a9acc5b2d47f7c980d8,8,双,大
2026-08-06 10:33:49,85104245,000000000512967538d13133799704e1bfa9af201b6e31b8e60be69b06b0e232,2,双,小
2026-08-06 10:33:52,85104246,0000000005129676cd3616170acf5eabc991fdc38b610e78769c33adbd36d82b,2,双,小
2026-08-06 10:33:55,85104247,00000000051296776594adc489513d319c1ac9266e89e2b39f1961890166a052,2,双,小
2026-08-06 10:33:58,85104248,0000000005129678a53ac39cedf2eea96781fac81e81471d89b1b8c0349045e0,0,双,小
2026-08-06 10:34:01,85104249,0000000005129679b4d62febd1696c32df9d58c66c53a2a4322c29373c92a70d,0,双,小
2026-08-06 10:34:04,85104250,000000000512967aed859e4d177afc5c16abd2cfe142358c43a0a70c54a9fe21,1,单,小
2026-08-06 10:34:08,85104251,000000000512967b0a128a4880035a283281f06bfd75c9708f853c3ba9863cfb,3,单,小
2026-08-06 10:34:11,85104252,000000000512967c5d9b5e0502fb629e381e9a210f2f870b45e68cd0af9683d9,9,单,大
2026-08-06 10:34:13,85104253,000000000512967dc57815fbb90eb529a127195068c3222282ff21c8fe8e4ee1,1,单,小
2026-08-06 10:34:18,85104254,000000000512967e0da3bc5b23dd5aff35e58b01615f3646bc8c70a7b122b726,6,双,大
2026-08-06 10:34:23,85104256,00000000051296805bb6d6e635a86269c97ea7a672d758f3bc33fdd503541ffb,1,单,小
2026-08-06 10:34:29,85104258,0000000005129682bdf9b1d5e647eb037be5547a7ccdc8837fae292149fe942b,2,双,小
2026-08-06 10:34:37,85104259,0000000005129683097e45dadef72fe1b4a11cc8a1b21fe6f6dedf14a3ce7a66,6,双,大
2026-08-06 10:34:44,85104262,00000000051296863e304d8b11ae2e3c85b1ca58f19cf5aec19d1ca3df74a40f,0,双,小
2026-08-06 10:34:49,85104264,00000000051296887b790c01db5a5197c9d02254d14871dedcd2c2fe925cd3d9,9,单,大
2026-08-06 10:34:54,85104266,000000000512968a8f87a4f9bab26228d8cf45296df94d2c55333d93c0c44b4d,4,双,小
2026-08-06 10:35:00,85104268,000000000512968c61595baf6f9c46a4de11e99239f39dc0626cb29e7d236c94,4,双,小
2026-08-06 10:35:06,85104269,000000000512968dc5a091fba9d4fcc89cdabfe2b17f606838f11c5f7fe36235,5,单,大
2026-08-06 10:35:12,85104272,0000000005129690c9c7f6b11dd06ddd0d420b1e1079df117b5f86c4540a3a29,9,单,大
2026-08-06 10:35:17,85104274,0000000005129692840367b9a992bfa05b8db36c6cf9c5574a6b267ae071b5f1,1,单,小
2026-08-06 10:35:22,85104276,000000000512969489b4ba4957d32fc6f66665687682e4914317bd759853a7bf,7,单,大
2026-08-06 10:35:30,85104278,00000000051296968464cde148df58a24c92697787c4481f915b3e3cb5206118,8,双,大
2026-08-06 10:35:37,85104280,000000000512969866553ed9ae4eb1084259b85c37d8929edbf8198ccc24921b,1,单,小
2026-08-06 10:35:41,85104282,000000000512969a98ab0adb102b99996f76550d787da5e8d21999b8aaaf2e6c,6,双,大
2026-08-06 10:35:48,85104284,000000000512969c12526df5e5275208a26f7edcc97a040e54288bf86be051e1,1,单,小
2026-08-06 10:35:53,85104286,000000000512969e23ff8a00f62393900bc008f70ffd05a2ad1a25cca98b3936,6,双,大
2026-08-06 10:35:59,85104287,000000000512969fc26903c7e312c4f9bb315279c7b754a302fb3b4ced200ed0,0,双,小
2026-08-06 10:36:03,85104289,00000000051296a12edb67f77ec748e049fb2678b6a022fe8856c8dadb76f8f2,2,双,小
2026-08-06 10:36:10,85104291,00000000051296a3d9405ae2f372866f5f59956074915112bcf64dc66f6a779c,9,单,大
2026-08-06 10:36:15,85104293,00000000051296a55d0d8162518aff129032ba50a078f98b01a818721b814e98,8,双,大
2026-08-06 10:36:20,85104295,00000000051296a78182719729722af190bf8ca108e2a76ed85e1ab39847dc4e,4,双,小
2026-08-06 10:36:23,85104296,00000000051296a8e388f952826e05d512260fa3103d190aad61d3607162728f,8,双,大
2026-08-06 10:36:26,85104297,00000000051296a9f4562424f72fe4c04364c9540231e70ed509157fffc8a326,6,双,大
2026-08-06 10:36:29,85104298,00000000051296aa988d9a09c7dc73228ba168cf623a19a1d25303b48a0ae401,1,单,小
2026-08-06 10:36:32,85104299,00000000051296abf410962750488dc954a230dc4d32d7b299455b46968b48b0,0,双,小
2026-08-06 10:36:35,85104301,00000000051296add2faa40bdff4e68eae34fd7b544a3b3e1dcb623c1df629cb,9,单,大
2026-08-06 10:36:38,85104302,00000000051296ae597a108c0886df59e0750be8981ba8618be90d63b5b4ca37,7,单,大
2026-08-06 10:36:44,85104303,00000000051296af273b66de0ffd0dfc483ad0ce7ae5e4edc8e56a51d965d27c,7,单,大
2026-08-06 10:36:47,85104304,00000000051296b08f5bca02ab15910454a4f14ca807a2e7f02a2f0a077a8fa4,4,双,小
2026-08-06 10:36:51,85104305,00000000051296b13e6fb971af570f5749abe2f121bc3117965cf80c760b5b5a,5,单,大
2026-08-06 10:36:53,85104307,00000000051296b335cb28ffc5f1a717b11de813198f21764aaa850ff9a2479f,9,单,大
2026-08-06 10:36:59,85104308,00000000051296b496638c18b3da8e327bc1ffc05e2f3806e1108891f077e9cc,9,单,大
2026-08-06 10:37:02,85104309,00000000051296b5c77242c67e877a5f8ed296ea69d83c62e89750925fcb2654,4,双,小
2026-08-06 10:37:05,85104310,00000000051296b624d585db5864c5a47a49e9cf9afb99e3972b67779beb5e3f,3,单,小
2026-08-06 10:37:08,85104311,00000000051296b71ef5985658d8c06fe3187b25d97abd10386dc43d594adb09,9,单,大
2026-08-06 10:37:12,85104312,00000000051296b8e1b3cddd5b9d219254edef4804c1a2c4fcb994342e3c7573,3,单,小
2026-08-06 10:37:15,85104313,00000000051296b9d432eb545a380202665454278b3d6425089e9ecb63d2898e,8,双,大
2026-08-06 10:37:18,85104314,00000000051296ba83b43bb2a727eab8958665fa729c86c5b70a452fd4660847,7,单,大
2026-08-06 10:37:21,85104315,00000000051296bbc2c74ab53986a9c4c19e2efd7da1123e63e9bc71d3ddd66c,6,双,大
2026-08-06 10:37:24,85104317,00000000051296bd3a729d60366dd79b3e58b77cd7ca3d1486bc38ee26d1e1bd,1,单,小
2026-08-06 10:37:27,85104318,00000000051296be931d38a1acded9fc828ff94596ba36784bf5b13234033143,3,单,小
2026-08-06 10:37:33,85104319,00000000051296bf4746572a3487de6db220e6d30ed373bfeaae2073824d7e61,1,单,小
2026-08-06 10:37:36,85104321,00000000051296c1464ae02ab99001e28d4e22cb530a12e2b7fd36362b3f8620,0,双,小
2026-08-06 10:37:42,85104323,00000000051296c375751f9bd42f2e85685c713bfa4c15b48269032782e939a9,9,单,大
2026-08-06 10:37:45,85104324,00000000051296c4392f6ac7fa6c2d9676ec1d3a9505af1f39b66672fce87b8a,8,双,大
2026-08-06 10:37:49,85104325,00000000051296c54fdd3de1931e7cbf5f07281e879b9e946e931ac3d73f9e48,8,双,大
2026-08-06 10:37:52,85104326,00000000051296c6094903003dcee78d9ef041a0faee6795c259e8d73bbdb70e,0,双,小
2026-08-06 10:37:57,85104328,00000000051296c8fc0d0953fe364ed9826f81234d96955f34376a3821d94db5,5,单,大
2026-08-06 10:38:01,85104329,00000000051296c9b5a743cd9bfd94b48188a736ae4ffd614698ed4228d52044,4,双,小
2026-08-06 10:38:04,85104330,00000000051296cad3794e0b07cbdcde58b491b48164fcd3ac6b54c6308cc74f,4,双,小
2026-08-06 10:38:06,85104331,00000000051296cbe9e9adbc1964d35c19a3a0e4439745e3c8bc6090953d61db,1,单,小
2026-08-06 10:38:13,85104333,00000000051296cdbb80ada727619cac97609e5cad572de806ec6973f8ac817b,7,单,大
2026-08-06 10:38:16,85104334,00000000051296ceb6ab5c160454d6dd8979e5aac2797e078a525eb1cf7c7fda,7,单,大
2026-08-06 10:38:19,85104335,00000000051296cfc830ddb06a7bae6a8ea31be225124c4aaf063b3fda88aebb,8,双,大
2026-08-06 10:38:22,85104336,00000000051296d0b3c8c1ad8a7a6b1775a0b40230a55c023a6d866fd76ade62,2,双,小
2026-08-06 10:38:24,85104337,00000000051296d13520b305cb1d695e37fc944a4fd25fa83af66cf310163859,9,单,大
2026-08-06 10:38:27,85104338,00000000051296d20f42ea6c9bad996a2a0ec018754992cf1c0aa843e7a0a96c,6,双,大
2026-08-06 10:38:30,85104339,00000000051296d3898961c7fc722bf779885ce474fe653bea2b51fd13ef3a1f,1,单,小
2026-08-06 10:38:33,85104340,00000000051296d432444e0733f2bd2933bc0d28c00848be87ee73758b7527af,7,单,大
2026-08-06 10:38:37,85104341,00000000051296d59440f7fd848d7ee6a4cc663f59e7d55858c6f778e29fc04e,4,双,小
2026-08-06 10:38:40,85104342,00000000051296d61add7df4a5e074f22f09039f6410df8175e6ae19c9651042,2,双,小
2026-08-06 10:38:43,85104343,00000000051296d76808d5293451abbb5c08c76b1d54dfb9752a910006aefba9,9,单,大
2026-08-06 10:38:46,85104344,00000000051296d881d12cf41c18197431552daa2c8cfffa35fad7a8634abac0,0,双,小
2026-08-06 10:38:49,85104345,00000000051296d9a5cba92aac7f8ebda634e3607bbf10d7367984a9923d7a7c,7,单,大
2026-08-06 10:38:52,85104346,00000000051296da388d3c2d3154e9875d6920647418376a58b67ea3eca502d6,6,双,大
2026-08-06 10:38:55,85104347,00000000051296db3eee8d52ffa4eee74fa03a066ad7634c38cac832b9ffddd5,5,单,大
2026-08-06 10:38:58,85104348,00000000051296dcbd2ea409555920e65576c3765c2a3bba285dc6d3eb9ebb39,9,单,大
2026-08-06 10:39:01,85104349,00000000051296dd8f4d0bda76ee4a644e805d09134c38abaebe6c3cd8ad24bd,4,双,小
2026-08-06 10:39:04,85104350,00000000051296deb8782f9c5d4224452a29f91eea739941f46c88feaa626937,7,单,大
2026-08-06 10:39:07,85104351,00000000051296dfcadd93bb090807d770a63c233ae5812221f02c714d97e92a,2,双,小
2026-08-06 10:39:10,85104352,00000000051296e0c8c4e9b919d3d8103f3a1a9c794170f04dd202e60c4a767a,7,单,大
2026-08-06 10:39:13,85104353,00000000051296e1b9158f14dd80ccfe5d1709bf213a04dd7d02bdcca3a04ce6,6,双,大
2026-08-06 10:39:16,85104354,00000000051296e23edfd3e139ea0dfade3846e1cfcb87f784c18c575a3cfbf3,3,单,小
2026-08-06 10:39:19,85104355,00000000051296e3bcd7d590237871e5a70eac551e1a88e4a5f4405ff55c2230,0,双,小
2026-08-06 10:39:22,85104356,00000000051296e44b53f38e7d8f31ba1445d96400f9267194eba15092187313,3,单,小
2026-08-06 10:39:25,85104357,00000000051296e577fff57c87e5604ae91a6a52b11b6c75baa946b9bb2ae8b2,2,双,小
2026-08-06 10:39:28,85104358,00000000051296e6ce67d396e3e1d081227c3f297d9fbc954819eb234b384ad3,3,单,小
2026-08-06 10:39:32,85104359,00000000051296e7e01f1688226c79e1b7cf48dafcbcf32f383ae4c748530aa8,8,双,大
2026-08-06 10:39:35,85104360,00000000051296e8dea4d110522c63325aea8286d8efed65ccc316211b6c78ac,8,双,大
2026-08-06 10:39:38,85104361,00000000051296e9516aeabc20e1b4116222023dc4a1b40c3d2dd9370596cb0b,0,双,小
2026-08-06 10:39:41,85104363,00000000051296eb80923c98082f76ebeb1d40706a0822903fd1f80e95027074,4,双,小
2026-08-06 10:39:47,85104365,00000000051296edb56689100cee687a9a64dd4e7af318dcbabf783d3e5e6a50,0,双,小
2026-08-06 10:39:53,85104367,00000000051296ef0468614c8fc69971dfeed0dafdfa34a80a78ee227f04b459,9,单,大
2026-08-06 10:39:56,85104368,00000000051296f033e5f7d3cdc6ffe3e4be3e6b83f4f4ad04e0691ed162b3de,3,单,小
2026-08-06 10:40:03,85104370,00000000051296f2756d9dc9f0f7d21e9e3866ab6105d981c80838b3dd26988a,8,双,大
2026-08-06 10:40:06,85104371,00000000051296f3b1833293583a08ae3cf1c1064dd558964bc3a3dfc8d93a92,2,双,小
2026-08-06 10:40:12,85104372,00000000051296f4c6c9679a4ec4350713037e9fb048cee60ee0fbca0646dfb1,1,单,小
2026-08-06 10:40:15,85104373,00000000051296f59cdf60d1bd564f2c8dd59f6cb3e10c6a8ad90adc109e880c,0,双,小
2026-08-06 10:40:17,85104374,00000000051296f62771ebd9187adca3369a3ca91c5183161b19bc5acd84412d,2,双,小
2026-08-06 10:40:20,85104375,00000000051296f766e25bda53bbafc6662862161576a6496940de4fb48b1282,2,双,小
2026-08-06 10:40:24,85104376,00000000051296f8e7cef6ccb3db1944888df184a15a6a0b9cf2c07b5d1b5a3f,3,单,小
2026-08-06 10:40:27,85104377,00000000051296f94eedef738f55488d9f9c9e584a95d079e4d99aabb4e055b5,5,单,大
2026-08-06 10:40:29,85104378,00000000051296faef64a83853f1d75aaa9d274200371cfcc7e5e9909b8d3d9c,9,单,大
2026-08-06 10:40:32,85104379,00000000051296fb357e8f7627abef59f45f1a7ec331c95d9c749c34540eaa47,7,单,大
2026-08-06 10:40:35,85104381,00000000051296fd2cb6124de180c657b62c7f289308b33585684b79bec536f2,2,双,小
2026-08-06 10:40:41,85104382,00000000051296fe7a6a9e9b868269a58eeaf616926d6a0c5dbd937975b39373,3,单,小
2026-08-06 10:40:44,85104383,00000000051296ffcf92bc56b59823ca5b308e24d23a223de06b002aa9b8100f,0,双,小
2026-08-06 10:40:47,85104384,000000000512970040841351e0df53411a86d41344d9e82bf9612db687f1e7d2,2,双,小
2026-08-06 10:40:51,85104386,0000000005129702715d832d33e2e6a57daf9f51ab907d7090e393dacd1aefda,1,单,小
2026-08-06 10:40:54,85104387,0000000005129703228c768a912ff2c747fc9afb5145c22e7091a5e1f4710126,6,双,大
2026-08-06 10:40:59,85104389,0000000005129705bfb420dd20078c4ee8acf28acada8012ba358d925f914f22,2,双,小
2026-08-06 10:41:06,85104390,0000000005129706ed2d4a0554c733ba0af629f285943553cbf9471eb22f99fe,9,单,大
2026-08-06 10:41:09,85104391,0000000005129707d6567a88f9103da05df4fc3351df74cce7770728dc24fb09,9,单,大
2026-08-06 10:41:12,85104392,000000000512970886d68b230ea770a07f1dc3e5b7ca65bd305223973b648728,8,双,大
2026-08-06 10:41:15,85104394,000000000512970aa6ed2936c6f612af5c689d79a78181cf944e18f9a5740724,4,双,小
2026-08-06 10:41:21,85104396,000000000512970c1ae359ec51c71c1add17fb0b8ec7f890880ba9145d11393a,3,单,小
2026-08-06 10:41:24,85104397,000000000512970d70a258cb76e2ac728f8606c10fd3bddfe5571609da180877,7,单,大
2026-08-06 10:41:30,85104399,000000000512970f9daaf1a1515084faaf01597122af124751ad73d1979933c0,0,双,小
2026-08-06 10:41:33,85104400,0000000005129710c0ae8bb59992c606e49e92265cceae0589064a1e2d90e456,6,双,大
2026-08-06 10:41:36,85104401,0000000005129711c304274cb893c2b253ca275fd03bee737e05b9b9bffb21bd,1,单,小
2026-08-06 10:41:39,85104402,0000000005129712d6bf1054c74e752d862a7b45341013294ade291a4b2e7957,7,单,大
2026-08-06 10:41:45,85104403,00000000051297137164c19a68465e82d8be0da23d6999522c8a686f15002600,0,双,小
2026-08-06 10:41:48,85104404,0000000005129714638529d313a44d8a0f9ffaf86e7af19191fc5a3fd167a1cc,1,单,小
2026-08-06 10:41:51,85104405,0000000005129715acc8a9c5eb67fa262e068b942889f4d13fe2c1648fa3ced9,9,单,大
2026-08-06 10:41:54,85104407,00000000051297176c43f19662878cf0162cf3c34ebd70cd28af9231f1231749,9,单,大
2026-08-06 10:41:57,85104408,00000000051297184eec5c9f479a4ad600e42f309754c45247968023bed008de,8,双,大
2026-08-06 10:42:00,85104409,0000000005129719490792400a4b98e8d40f475a592362cfc3e8153f33827d8a,8,双,大
2026-08-06 10:42:03,85104410,000000000512971a2de3b73b54780a69d7fd2090a68b4822396e61fc2657cf06,6,双,大
2026-08-06 10:42:06,85104411,000000000512971b37be81719e79bc8052b7befe4888e6bdfc562f97e018a2bd,2,双,小
2026-08-06 10:42:12,85104412,000000000512971cd2e87875d7430d44b254802e5061980cbc995a10a0a0c4f2,2,双,小
2026-08-06 10:42:15,85104414,000000000512971e82a41353ecb85251f1cc80b75b545f02a85432cce84f104f,4,双,小
2026-08-06 10:42:18,85104415,000000000512971f4eae9f63a4a7098d67c6a353300d999c456994bd35ffb54b,4,双,小
2026-08-06 10:42:21,85104416,0000000005129720b10d2fdc4a0cc5fd5722aa687b3e0688ecc452ddbf746300,0,双,小
2026-08-06 10:42:24,85104417,00000000051297218a33ead8369103951c651df3fb1f7750f7da267b6b96b7c1,1,单,小
2026-08-06 10:42:31,85104419,00000000051297232735573ecd6863fe52a3f1341baf369bfc3f4aa26b93cc28,8,双,大
2026-08-06 10:42:33,85104420,00000000051297246c3a3fa237e29692f4df08a358e0fd3db051753d2b7e1ed1,1,单,小
2026-08-06 10:42:37,85104421,0000000005129725cd8c4c1e13f18eb792516d0aab49cd540431cae817fb47f8,8,双,大
2026-08-06 10:42:40,85104422,0000000005129726b855cdc792950838e64a5300004e02b615595e6d6804a288,8,双,大
2026-08-06 10:42:43,85104423,000000000512972769c21cda13821bc3758019b1a2c9e1cce22fe18304ce3112,2,双,小
2026-08-06 10:42:46,85104424,000000000512972806baf7d9801c1a18aed97801ef7f71ada4ad22a7d31bf0c5,5,单,大
2026-08-06 10:42:49,85104425,0000000005129729e2bb520050c1c65f356c3f5420f9d24e8053b131ca85f8a9,9,单,大
2026-08-06 10:42:51,85104426,000000000512972a68cac75d9ffcb5c1930d4b80dcd5289cde9cd2b7b861043c,3,单,小
2026-08-06 10:42:54,85104427,000000000512972b9adc3c0ce46f9e07c1351ed3254d9774a539d531aabeb0a8,8,双,大
2026-08-06 10:43:01,85104429,000000000512972d3e6674705294e765b16b3d147f11b7f6c3d0da15312f1510,0,双,小
2026-08-06 10:43:04,85104430,000000000512972e66756747a57922c77e57c182728b4c8f42df7a72e561389d,9,单,大
2026-08-06 10:43:07,85104431,000000000512972f603557a79f0779c9975c40815b12933e25b1443a984eb79f,9,单,大
2026-08-06 10:43:10,85104432,0000000005129730beecef196882fc8270b755541e5c68039ac51e98108064e4,4,双,小
2026-08-06 10:43:13,85104433,0000000005129731e168d8bbb5b64e20be8ac585d2c76b45b65ced9c96fa465f,5,单,大
2026-08-06 10:43:16,85104434,0000000005129732bf2178b66e85bc0cc97583871e16b4ab357cb4507776f644,4,双,小
2026-08-06 10:43:19,85104435,00000000051297337b73c328262aea3bef325749567d6a18615e8c0be79b0b3b,3,单,小
2026-08-06 10:43:22,85104436,000000000512973472c7a9d4a6949c5e07a67c552721d770ecffd0d0021fbd62,2,双,小
2026-08-06 10:43:25,85104437,00000000051297353c52d33c178771521efb9d891175b18f52566d9b1b0b00bb,0,双,小
2026-08-06 10:43:28,85104438,00000000051297365b38527bfc0cb79862cc884bb66b632533148a2d5cc8cb3b,3,单,小
2026-08-06 10:43:31,85104439,0000000005129737b5a576dd4cccd40b42ef52ca5ec5e8b1eda70578456b4100,0,双,小
2026-08-06 10:43:34,85104440,00000000051297389bb7933ef69a03cd8ba21e541fd27c0cd62beb2518ed35ac,5,单,大
2026-08-06 10:43:37,85104441,0000000005129739ed2e1c068a99795e272ba9cbb0309a1ee63aaa378d9401a6,6,双,大
2026-08-06 10:43:41,85104442,000000000512973ad46a87e2272952b157ab4a7b6c14962782f77dee6a58db0e,0,双,小
2026-08-06 10:43:44,85104443,000000000512973b2d8aa5fd59a830f365778b1bb9a512764aeec134515d8ffc,8,双,大
2026-08-06 10:43:46,85104444,000000000512973c5b2ce1b0fe1de2ac6549d90363c7a230c4856f6227864a28,8,双,大
2026-08-06 10:43:49,85104445,000000000512973d8369710043a68b405d42bdf435b260a90dae61e33dedb639,9,单,大
2026-08-06 10:43:55,85104447,000000000512973f4ddaaf18b67c55c52df7120f70d25c01eda6ef068467afc6,6,双,大
2026-08-06 10:43:58,85104448,00000000051297405e8eef598b4b85326208e1002c0547a1c65898205972276b,6,双,大
2026-08-06 10:44:02,85104449,00000000051297418d72a477da06ca7537f59e52b346cd048039c5352e9180b0,0,双,小
2026-08-06 10:44:05,85104450,0000000005129742c076eb0300e91382d36b46fb9f9d285109d806459f837a18,8,双,大
2026-08-06 10:44:08,85104451,00000000051297436e7a3004c587ad0b80bc6f4a6573ec030046ba8866494925,5,单,大
2026-08-06 10:44:11,85104452,00000000051297448baf1d1a081cf8e546daa546b50cda25e11ac48f3ef227b8,8,双,大
2026-08-06 10:44:14,85104453,0000000005129745dc9b6e98f48e12a43b2b9dcdea7eb7878038b3338a6cd7c0,0,双,小
2026-08-06 10:44:17,85104454,0000000005129746627f64bd20807300795269db4537bc77de97fa4a60e3e737,7,单,大
2026-08-06 10:44:20,85104455,00000000051297476dde4532ceac225cef8c8bbb8745bf87d2209df894b02840,0,双,小
2026-08-06 10:44:23,85104456,0000000005129748e6146bf1997f3bf9b546e3210a5cbac78afa47001b4581a4,4,双,小
2026-08-06 10:44:26,85104457,00000000051297494d4dfbca90f08e0b2cb1668aa7046ef1304778cfc3109940,0,双,小
2026-08-06 10:44:29,85104458,000000000512974a8123c526fadccfcf1cab97f7f3ebcbfdec5b239ad9619a76,6,双,大
2026-08-06 10:44:32,85104459,000000000512974b7e6eb7d219b5267d02d71ca2f9140fa825e52d832bb9d731,1,单,小
2026-08-06 10:44:35,85104461,000000000512974d72ecef7db68f27e7e82b1c819317d6de63778372dd127377,7,单,大
2026-08-06 10:44:41,85104462,000000000512974e67e24ebb7828de2d2b29ecde5605b7d1c0144c6f999563ca,3,单,小
2026-08-06 10:44:44,85104463,000000000512974fca5bc732c4aa933e322421df6de4e25cc8215265d7de97a5,5,单,大
2026-08-06 10:44:47,85104464,0000000005129750f8ad001a425d1d05993072a64ddc7c70067653d34a78d731,1,单,小
2026-08-06 10:44:50,85104465,0000000005129751f8aa75db6afc3e3c7af94493d5ec056dbf714b0ad87606d3,3,单,小
2026-08-06 10:44:53,85104466,0000000005129752361d1a6f7fb2b47399bca9655f4bec60e1322eb0c7cbabdc,7,单,大
2026-08-06 10:44:56,85104467,0000000005129753d0c43fe8930c49a19cf16065f855f31dd3a90cd30670e56f,6,双,大
2026-08-06 10:44:59,85104468,00000000051297543ba4a41a7e4f82261552337f99a4fc76f7d6a96d36a4a3cf,3,单,小
2026-08-06 10:45:02,85104469,000000000512975556d9434f21fd06cbd801c5e6b0ef155cb6bf5960e33c5a47,7,单,大
2026-08-06 10:45:05,85104470,0000000005129756a2818b1c56de421ec90b170bcd8b9014c5de5c6258c60b12,2,双,小
2026-08-06 10:45:08,85104471,00000000051297572388ebc60d6dbe6aae21d18a23adda7154cee3c32e69cfd0,0,双,小
2026-08-06 10:45:11,85104472,0000000005129758ba183998b22e83b9bb5c6b89bda52560774ff660d3b56370,0,双,小
2026-08-06 10:45:13,85104473,0000000005129759ef2b696444bc44fb0248d171501d73495b86e8474e3b723a,3,单,小
2026-08-06 10:45:16,85104474,000000000512975a8fa87e0f9e051122575afa1a6c2a98373a3d4b9509c9c67c,7,单,大
2026-08-06 10:45:20,85104475,000000000512975b33e5c662d6d628a8cd15590660c4d505772a034d4c4d4efd,4,双,小
2026-08-06 10:45:22,85104476,000000000512975cefcb481707ae45b42355d2f77f76c0889617995f6569177a,7,单,大
2026-08-06 10:45:25,85104477,000000000512975def3d4f0a1c9842bd99a4d538a02eceeea3289355e44582e3,3,单,小
