时间,区块高度,Hash,Hash尾6,尾数,单双,大小
2026-08-09 00:51:43,85178975,000000000513ba5fa781511e7dd8297878613863e6cad7896ffb2fdd13f1c3bc,f1c3bc,3,单,小
2026-08-09 00:51:53,85178978,000000000513ba62f547fb87d5ea1d7687badae10cea045a750951edc59170d9,9170d9,9,单,大
2026-08-09 00:52:03,85178982,000000000513ba6645a7ac30f17ada5961f52775d6b73a13480576b163aa3832,aa3832,2,双,小
2026-08-09 00:52:14,85178986,000000000513ba6aea595d0597b7fa03104c0edfa57fde9d628de7b6b7bc8c6f,bc8c6f,6,双,大
2026-08-09 00:52:24,85178989,000000000513ba6d8aca173997a7f61a4ca92040d67914796981308c4c8f1a29,8f1a29,9,单,大
2026-08-09 00:52:34,85178992,000000000513ba70d4078a278ae7d8cd57e4f49b48502cb313d02bd5a90ebe7f,0ebe7f,7,单,大
2026-08-09 00:52:45,85178996,000000000513ba740f8379954520bd49ccc39908a98a7292771c195ae6c18169,c18169,9,单,大
2026-08-09 00:52:55,85178999,000000000513ba772554ece2564dffa9a8eb785483c089bc5aa8f9642708c1ce,08c1ce,1,单,小
2026-08-09 00:53:06,85179003,000000000513ba7beb716ac56aaf14c5bcf00c3085e24f5c0f26d3b8169550cc,9550cc,0,双,小
2026-08-09 00:53:17,85179007,000000000513ba7f837bc27e9faef74b93399e25d04829e31ac817fd6aa8f315,a8f315,5,单,大
2026-08-09 00:53:28,85179010,000000000513ba8218dcb745a01be59158d0688caea2c51d2daa398e9e98e52d,98e52d,2,双,小
2026-08-09 00:53:38,85179014,000000000513ba867647b45fae5e3b851ec4413602e2dc3db791106d0664a902,64a902,2,双,小
2026-08-09 00:53:48,85179017,000000000513ba895c22dfd27de0e747a8e334f31a77bff3c7679511ce6f41cf,6f41cf,1,单,小
2026-08-09 00:53:58,85179020,000000000513ba8c306602287eff830c0e124f2ca88d0fd0c7eb2f82b0b93c82,b93c82,2,双,小
2026-08-09 00:54:08,85179024,000000000513ba909c43aa15c5c035a782d3f620e0a17e509530f4c11b7394a2,7394a2,2,双,小
2026-08-09 00:54:19,85179027,000000000513ba933068e7b5bf52541b1865db115f347c4d3392f965e14eb403,4eb403,3,单,小
2026-08-09 00:54:29,85179031,000000000513ba978ea2c6e1e7b082031dd76b9598a1c59e6603c4c1fc3121b2,3121b2,2,双,小
2026-08-09 00:54:39,85179034,000000000513ba9a4a5dca4929d745d9e9e021c7b5f3a832bee861868359c903,59c903,3,单,小
2026-08-09 00:54:48,85179037,000000000513ba9d8419f9b1c73f44b85e2212886c90bfe03be76ec4d9e55844,e55844,4,双,小
2026-08-09 00:54:59,85179040,000000000513baa0483110ea51ce3c016fd295222b02907eddbd8594d188a9c1,88a9c1,1,单,小
2026-08-09 00:55:09,85179044,000000000513baa41b29198d5c3a76390d9671add2a43bde38387776704c5915,4c5915,5,单,大
2026-08-09 00:55:20,85179048,000000000513baa814f76274b667f55bd736e3ef0ec00e78018cf902efd7d46c,d7d46c,6,双,大
2026-08-09 00:55:31,85179051,000000000513baab30c9fcb44ca99e74c65170d36329fb2ba04ee72bc13b17f3,3b17f3,3,单,小
2026-08-09 00:55:40,85179054,000000000513baae5d0179be8bd2f121158dc185e8124873a09463ec46bbc48e,bbc48e,8,双,大
2026-08-09 00:55:50,85179058,000000000513bab2dfd1d102436ec3589ed023e9e8da0f48bfbce9e8d297e9d0,97e9d0,0,双,小
2026-08-09 00:56:00,85179061,000000000513bab5985ed328dc0d2f014d157654ec26c8d7270e826d799ac8a8,9ac8a8,8,双,大
2026-08-09 00:56:10,85179064,000000000513bab8f89dbf4f07368cbccee92fb3ac86b057e822a987ad4a9f93,4a9f93,3,单,小
2026-08-09 00:56:21,85179067,000000000513babbe75ecf83490d1958b8587fd21cb08a617e9df3bde09189be,9189be,9,单,大
2026-08-09 00:56:31,85179072,000000000513bac0752ba356aa213eca6c45d492d0af2824049c9d07fcb6ce7c,b6ce7c,7,单,大
2026-08-09 00:56:42,85179075,000000000513bac3dc4f9f251a63404fe6a8d6e918e05eb2907b0e344d04ee11,04ee11,1,单,小
2026-08-09 00:56:52,85179078,000000000513bac66d9f82a8c813e99bb28709f105c8af8fc5c4698526517a9a,517a9a,9,单,大
2026-08-09 00:57:02,85179082,000000000513bacaba199ddc7c21657565738f95db0a83f8f1b731c396aad923,aad923,3,单,小
2026-08-09 00:57:12,85179085,000000000513bacdf59ddb72560633be942cbea711f5ef1671124c011b251e87,251e87,7,单,大
2026-08-09 00:57:22,85179088,000000000513bad087647db54cd46d5e4f4b99226fc31d61136dd431ae2d012a,2d012a,2,双,小
2026-08-09 00:57:32,85179091,000000000513bad3ce562c3b371e527a5daf1a3a3bfd70a240adf06e1c897005,897005,5,单,大
2026-08-09 00:57:42,85179095,000000000513bad7f6ecd42accb518e2c583ed0755adddccb84addf765d2a831,d2a831,1,单,小
2026-08-09 00:57:52,85179099,000000000513badb14048486075ab42c1e4e46cb08e54e00fdfb1ccc65974c88,974c88,8,双,大
2026-08-09 00:58:02,85179102,000000000513bade7bad8c6d178875a14b57e3f520c7360e1dfefefc6280cd79,80cd79,9,单,大
2026-08-09 00:58:11,85179105,000000000513bae1bbfd3a18c0debac03b93551db2700f61f1cd06735c225cd4,225cd4,4,双,小
2026-08-09 00:58:21,85179108,000000000513bae4cfdd5a35aaa9f165f627c610f50f243e53648e5f49790a31,790a31,1,单,小
2026-08-09 00:58:31,85179111,000000000513bae75b9630d5408eede119f39a48cf1c958a0afc5e8f9d2aee97,2aee97,7,单,大
2026-08-09 00:58:41,85179115,000000000513baeb90617d0b8521f66fa889dda36a6ede6facf98a29bf3be212,3be212,2,双,小
2026-08-09 00:58:51,85179118,000000000513baee94a15c6b46ca286ab49adfb3bdf46a59ddd071f44ea759e3,a759e3,3,单,小
2026-08-09 00:59:02,85179121,000000000513baf1ea6f36ca2e581f1e2c30d8ab862ab6165abee4ec243190d7,3190d7,7,单,大
2026-08-09 00:59:13,85179125,000000000513baf5741a0ac88cc370cb564ecd5fc55d2d5ae4176bee306a1d5a,6a1d5a,5,单,大
2026-08-09 00:59:23,85179129,000000000513baf95ee01fa210393ed560dfb42e4f973366f7017c17bb2b6fee,2b6fee,6,双,大
2026-08-09 00:59:34,85179132,000000000513bafcfbe7c94c7c234aca63bddebbf2cafe86e9e595a7ed1c8280,1c8280,0,双,小
2026-08-09 00:59:43,85179136,000000000513bb009a19787e237930377bf20ec764aa2f1efb0aa61acd8da604,8da604,4,双,小
2026-08-09 00:59:53,85179139,000000000513bb0346ed75a876d66e43e292b0eac431a8b6024682d8f602b2e8,02b2e8,8,双,大
2026-08-09 01:00:03,85179142,000000000513bb0680c7144c55e51e62ceff07c80409a1153712c2546affbf58,ffbf58,8,双,大
2026-08-09 01:00:13,85179146,000000000513bb0a1156de64b0f6493584fee4c473919600ce3d4ceec945af30,45af30,0,双,小
2026-08-09 01:00:25,85179149,000000000513bb0db76a1d7ca8c822607418e4139c5d27f4e6501c0109e36750,e36750,0,双,小
2026-08-09 01:00:34,85179152,000000000513bb100413366f580aa60d080ac7a29a6737ea97418272c3a44c96,a44c96,6,双,大
2026-08-09 01:00:45,85179156,000000000513bb14cefc8a7ca785a6d81cb246dee92844b49e1c566aa9fb8617,fb8617,7,单,大
2026-08-09 01:00:55,85179159,000000000513bb17ea3ce174cccf266784c31cf31c879a4644a87cbf0214c5f9,14c5f9,9,单,大
2026-08-09 01:01:05,85179163,000000000513bb1bac814feaea50c4d4c954b44eae377f329dd4e8986243de42,43de42,2,双,小
2026-08-09 01:01:15,85179166,000000000513bb1e2de1d53585d467418c61c965b2d63b704accea7dfd2194c9,2194c9,9,单,大
2026-08-09 01:01:25,85179169,000000000513bb210eb5f12ddafe53d25c8f77ea08b65dca8b4280fde7012258,012258,8,双,大
2026-08-09 01:01:36,85179173,000000000513bb25e4a881c4046df190bed1939b5a087b752d10374e66fcb62d,fcb62d,2,双,小
2026-08-09 01:01:46,85179177,000000000513bb298d5540c7c8b5583d8745fff5ec528bdb36445f17a966d586,66d586,6,双,大
2026-08-09 01:01:56,85179180,000000000513bb2ca8ed99a6c739787eb60412fdf4010139685898bfe483ebbb,83ebbb,3,单,小
2026-08-09 01:02:07,85179183,000000000513bb2fb12093b6f1fe70a3ab965eac1305cafa88fd261bf6eccd7d,eccd7d,7,单,大
2026-08-09 01:02:18,85179186,000000000513bb32daccc4804ea6e7c83c01941ce6a36c72f38e696342e1b093,e1b093,3,单,小
2026-08-09 01:02:28,85179190,000000000513bb3650e9550c7494ee3498a1c05dc4a331143d5cb1c88e5be6e7,5be6e7,7,单,大
2026-08-09 01:02:38,85179194,000000000513bb3a6594cc875d96db5efde5391a39ba8a2342d68c15b4c1cdcb,c1cdcb,1,单,小
2026-08-09 01:02:48,85179197,000000000513bb3de8afd622e54d984431528ae6065b049122c34b18efbc5711,bc5711,1,单,小
2026-08-09 01:02:58,85179200,000000000513bb406a0c7d5e5cf4366048aaf9ed85fb5be141cae5edf304c60d,04c60d,0,双,小
2026-08-09 01:03:09,85179204,000000000513bb4429472420a40bb36572ac0110d2af6381c0c76624070c70b8,0c70b8,8,双,大
2026-08-09 01:03:20,85179208,000000000513bb4840606954c257a1298311fcd7a9a28338abfcffe08d0108a0,0108a0,0,双,小
2026-08-09 01:03:31,85179211,000000000513bb4b2e031d5c3f1f0250fa17d888c11108b4ead59213d5b13383,b13383,3,单,小
2026-08-09 01:03:41,85179215,000000000513bb4f374a5058864976b4e930e4b329b2b8336646349b019ae0a3,9ae0a3,3,单,小
2026-08-09 01:03:51,85179218,000000000513bb52f232502ab392d125b0f7e26c70369f8e7dcd13bb815be49c,5be49c,9,单,大
2026-08-09 01:04:02,85179221,000000000513bb55310fb4d23489a021521bd970858140ba39440a6299692f87,692f87,7,单,大
2026-08-09 01:04:12,85179224,000000000513bb5865d0c2f7d4b77f06a113910a4768074aeae0c62c46fa2ec8,fa2ec8,8,双,大
2026-08-09 01:04:22,85179228,000000000513bb5ca6b88502ad30feded2e8b14c9b83f05bd0c947e8711f07bb,1f07bb,7,单,大
2026-08-09 01:04:32,85179232,000000000513bb60ea26ea2df7e6465d109f6bbcc1b6c554ab3d13be2e80c76e,80c76e,6,双,大
2026-08-09 01:04:42,85179235,000000000513bb63fddc53af9f12a05c28e55489285d575d3503f1e3b9754246,754246,6,双,大
2026-08-09 01:04:52,85179238,000000000513bb66e4e3b97168747e9b098b91ba69c24b2268958c1668016a52,016a52,2,双,小
2026-08-09 01:05:03,85179242,000000000513bb6add61ff1e46febbd06f0591eaeeb5078e9972e2857dc84284,c84284,4,双,小
2026-08-09 01:05:13,85179245,000000000513bb6dba87795396184a78659b3f88ff75f6744328367412f45eea,f45eea,5,单,大
2026-08-09 01:05:23,85179248,000000000513bb7060e29d0eb1c22546443586af09691e072f5cc38d0a9189fd,9189fd,9,单,大
2026-08-09 01:05:33,85179251,000000000513bb73814880a89d6fa3462aaf7fd2965ff3c1a8256d9449ab32e5,ab32e5,5,单,大
2026-08-09 01:05:44,85179256,000000000513bb78ea861e24c2be6cac59f678fea0d5dd0a50e6e3f33017a69b,17a69b,9,单,大
2026-08-09 01:05:53,85179259,000000000513bb7b91903f78cd4b17a6af9dbbeaa289fe19e2ef3279c7f51e5e,f51e5e,5,单,大
2026-08-09 01:06:03,85179262,000000000513bb7e00b2cbbfcf6299657f9a6f015f7733ae6e53a1ebfae4308f,e4308f,8,双,大
2026-08-09 01:06:13,85179265,000000000513bb81b4067f609bb3bc1024461a11720518faf926b74cb9b5c4a7,b5c4a7,7,单,大
2026-08-09 01:06:24,85179268,000000000513bb84e0aea774b6cd58fb6095523494d3eb0de9e7125ab5b4cd20,b4cd20,0,双,小
2026-08-09 01:06:35,85179273,000000000513bb8984060663392b9fdcdeede37e67dbe2f3eaca34318c5ab7e0,5ab7e0,0,双,小
2026-08-09 01:06:45,85179276,000000000513bb8c32cef63c1cf17388bebcc2bed3569b6abdb587d15c7f03b6,7f03b6,6,双,大
2026-08-09 01:06:55,85179279,000000000513bb8fc628205289040f3d68680beb02227ffb7f9ed3e66ce88381,e88381,1,单,小
2026-08-09 01:07:05,85179283,000000000513bb93305a8d25e677641bd34bdae052b0880dd1c795a65fdf7e1c,df7e1c,1,单,小
2026-08-09 01:07:15,85179286,000000000513bb96461a85ced62d69463ba4f8ffea6782a148ad973cc1a48242,a48242,2,双,小
2026-08-09 01:07:25,85179289,000000000513bb99cb645d0919849b0dc71a0a977f74d8d1da51c08769eb35ca,eb35ca,5,单,大
2026-08-09 01:07:35,85179293,000000000513bb9d6ab04c65aa622d3d6c180b86f70bc8d76b88508d2c767a13,767a13,3,单,小
2026-08-09 01:07:46,85179296,000000000513bba05b7dbcf3a337224312c6ad14745ebba947dce6ea7bf0c3e2,f0c3e2,2,双,小
2026-08-09 01:07:56,85179299,000000000513bba3b9d50ce69b1970e768b9ab4d9b33a11c7a4f02cbb6739b1c,739b1c,1,单,小
2026-08-09 01:08:06,85179303,000000000513bba7b82ac830d7446beacf294bd82c51920f0c84935ead465669,465669,9,单,大
2026-08-09 01:08:16,85179306,000000000513bbaaf1b4e133fa4e76f6fe8a87baec1ad5099214c422ff95c99a,95c99a,9,单,大
2026-08-09 01:08:26,85179310,000000000513bbae823a2d074c9671dff5de974c54d48b7ef7f48341f59c0699,9c0699,9,单,大
2026-08-09 01:08:36,85179313,000000000513bbb121ef1107deb7e670b188db203b9a602ac130f98ef21474e9,1474e9,9,单,大
2026-08-09 01:08:46,85179316,000000000513bbb4f251aec97987b7833d29f07f44e5e0c3ac215ca0f9a16497,a16497,7,单,大
2026-08-09 01:08:56,85179319,000000000513bbb7bd67ea2a50d3fe2cff837eb3ffd54ed841076b914cfbf9bb,fbf9bb,9,单,大
2026-08-09 01:09:06,85179323,000000000513bbbb3cc9ff54b710f2944be3f5aa2cdd716a67866d161ac1b48b,c1b48b,8,双,大
2026-08-09 01:09:17,85179326,000000000513bbbebf10e4a72a6456847558f5a251d64dedde01219528211e64,211e64,4,双,小
2026-08-09 01:09:27,85179330,000000000513bbc2fc4840781118e8aa5233c5ff70ea2c65429b8ed774396f4e,396f4e,4,双,小
2026-08-09 01:09:37,85179333,000000000513bbc5d7baf9c0fcff3735807a3aafb499227b485dbe77ed6869fb,6869fb,9,单,大
2026-08-09 01:09:47,85179336,000000000513bbc870ec3bee040a8a78167a444af9493382b12755ea9e728b2a,728b2a,2,双,小
2026-08-09 01:09:57,85179339,000000000513bbcb6a4e42d9b534e4c14dcdfbc6d925a429543e9eed4a71761e,71761e,1,单,小
2026-08-09 01:10:06,85179343,000000000513bbcf052c4e143508450fd96a374a2bea953f31a950daa6bbfdd6,bbfdd6,6,双,大
2026-08-09 01:10:16,85179346,000000000513bbd2954824b8694c07195aaf83d1b0591809a96bb75da0611362,611362,2,双,小
2026-08-09 01:10:27,85179350,000000000513bbd614522738c411349da726d9ab7bb6f72b5d88d01fd3498555,498555,5,单,大
2026-08-09 01:10:36,85179353,000000000513bbd98e67bc269bfbbdeece3ffde9876b5c2b608a27981f28cf8d,28cf8d,8,双,大
2026-08-09 01:10:47,85179357,000000000513bbdd75e4334a5ae29a45719f5db02954a4ee5457d2035fd0618e,d0618e,8,双,大
2026-08-09 01:10:56,85179360,000000000513bbe02c6f15c1ca75de831a16a1ef8816074473b45febac8db9f5,8db9f5,5,单,大
2026-08-09 01:11:06,85179363,000000000513bbe377ae4e4c332f068a712e294b5e92183659f9bbc8fb194571,194571,1,单,小
2026-08-09 01:11:16,85179366,000000000513bbe6fba27b12e101b526a8ecbe2875b68731ca46a2a3c2c5a431,c5a431,1,单,小
2026-08-09 01:11:26,85179370,000000000513bbea2906eb6a507e35846178b348bb6f92c5defa628f543fbfe6,3fbfe6,6,双,大
2026-08-09 01:11:36,85179373,000000000513bbeda0bcd0387d4698d0a1ffe920b509cfcb1561985878d9c64c,d9c64c,4,双,小
2026-08-09 01:11:46,85179377,000000000513bbf120a0cfab640492db929c4bd00aff44d9e4ab7a316f886565,886565,5,单,大
2026-08-09 01:11:56,85179379,000000000513bbf30fe628504f6b0ade7e0023133d19564520a69f1af8e75b79,e75b79,9,单,大
2026-08-09 01:12:06,85179383,000000000513bbf7ac57c0047a23969db6428f106cca6e7b1293834cd811028f,11028f,8,双,大
2026-08-09 01:12:16,85179386,000000000513bbface9b0cab14d9fdc48899243b6fd546064a64204bcff85d9c,f85d9c,9,单,大
2026-08-09 01:12:26,85179389,000000000513bbfd13aee82a99764fa5a5ed8405a12c137720649d96c71660d6,1660d6,6,双,大
2026-08-09 01:12:36,85179393,000000000513bc019d2d8ba52aaec1e260515214431a7956322d420089e78575,e78575,5,单,大
2026-08-09 01:12:46,85179396,000000000513bc042ec558d2d21860a573ee184a6b0fb2f4552240225878e61d,78e61d,1,单,小
2026-08-09 01:12:56,85179400,000000000513bc081b77946b5e8f9818a8e06670fe96aabdab64d499f79aa447,9aa447,7,单,大
2026-08-09 01:13:06,85179402,000000000513bc0a5ef41de499cd735217ee696a513726768d470342260640ef,0640ef,0,双,小
2026-08-09 01:13:16,85179407,000000000513bc0fcbc78cdbd8edcfc5b01213bbdcf3bbfb88866c89780562c9,0562c9,9,单,大
2026-08-09 01:13:26,85179409,000000000513bc11ed67a42c3f2f54bd92aeeb1b642cdff979588c4f11af2621,af2621,1,单,小
2026-08-09 01:13:35,85179413,000000000513bc15f853efd8a7acb8bca75f09f176abc7d267c4501616bf13c9,bf13c9,9,单,大
2026-08-09 01:13:45,85179416,000000000513bc18b15bc7dad8ba73d9e9f71e59fb2d022d7dfd5e20f0f1953d,f1953d,3,单,小
2026-08-09 01:13:58,85179420,000000000513bc1cb50456f66e7bd735f0355849312ac3dec1982aaebb8e7b16,8e7b16,6,双,大
2026-08-09 01:14:12,85179425,000000000513bc213638109efa1ae2398c6b163d0e8d5d3275dc577f8b15ce35,15ce35,5,单,大
2026-08-09 01:14:25,85179429,000000000513bc25fa6f9544b0171ce9551fb6b10508b3f0d91314af812e191f,2e191f,1,单,小
2026-08-09 01:14:42,85179435,000000000513bc2bfbaef2a65deb1540155bb118d5a7f0f16175a292a623c708,23c708,8,双,大
2026-08-09 01:14:52,85179439,000000000513bc2f73fc28e31279334742ab59c16d28495ccc86f6753769bba9,69bba9,9,单,大
2026-08-09 01:15:02,85179441,000000000513bc31c8b36a5e8f05cb0d1a8e595302e05efe6f45ec73669b12f7,9b12f7,7,单,大
2026-08-09 01:15:13,85179445,000000000513bc35cf4c4e54e2d91fc2eb9e32b908ea5a8f5dade304c13acf0b,3acf0b,0,双,小
2026-08-09 01:15:24,85179449,000000000513bc39c4a5ffc0634e3c0a610a35e406d2516e1357bb474686e3e2,86e3e2,2,双,小
2026-08-09 01:15:34,85179452,000000000513bc3ca5add111b5b29a1b453603581adf4cc493458432ad5933a5,5933a5,5,单,大
2026-08-09 01:15:45,85179456,000000000513bc40a0dac7716899c933322473cf29594ef2d3b62d80728fb1d0,8fb1d0,0,双,小
2026-08-09 01:15:56,85179459,000000000513bc43bf9ff60652041b0eaa81996dfb42024967c64b2c0ec9148e,c9148e,8,双,大
2026-08-09 01:16:07,85179463,000000000513bc47cdc2a52c762bcb3b057edf55e26af708b788e600b86e8dac,6e8dac,8,双,大
2026-08-09 01:16:17,85179467,000000000513bc4b7ed27ac7ac66d39745daf23a9887b246c6bb7b224058b44f,58b44f,4,双,小
2026-08-09 01:16:27,85179470,000000000513bc4e4bbaceb5773e958f3a1f94b277651cedc6387d4fae484bad,484bad,4,双,小
2026-08-09 01:16:37,85179473,000000000513bc5133574cc82e3add274fb7b99c49a02335f1f4f62bfee5cc7a,e5cc7a,7,单,大
2026-08-09 01:16:47,85179476,000000000513bc5470237bd56cb611f493d0b06be129b0146104ce8b7d3cdba3,3cdba3,3,单,小
2026-08-09 01:16:57,85179480,000000000513bc586e995a658e73b994ced7da2d5beb0068698030a5f47fc406,7fc406,6,双,大
2026-08-09 01:17:07,85179484,000000000513bc5c08396eae32c234a6fd16d86f92be76669e433426fe3c53c7,3c53c7,7,单,大
2026-08-09 01:17:17,85179486,000000000513bc5e52b130d014f5d0de51640e890bbb148b1b8f5b8280147358,147358,8,双,大
2026-08-09 01:17:27,85179490,000000000513bc6223ce077737708da8746946097bac16eb48c82c78bf0c1595,0c1595,5,单,大
2026-08-09 01:17:37,85179493,000000000513bc65f4600b50a0526512f34ca87f6cea5e32a25a29ebd5d57e0a,d57e0a,0,双,小
2026-08-09 01:17:47,85179496,000000000513bc68a2e2382e709644a3ac3f96fb267f80d2f5fec3d27a3ef5ed,3ef5ed,5,单,大
2026-08-09 01:17:56,85179499,000000000513bc6b0fc1222c5fccf26c7952071485799f687e876148f964b31f,64b31f,1,单,小
2026-08-09 01:18:06,85179503,000000000513bc6fb3699c5d9fb97fc15d563e1198fef84ce7eeaa91ebec30da,ec30da,0,双,小
2026-08-09 01:18:17,85179506,000000000513bc72f52969806a4395e0009b6d7ed88387f6c5349f3167bcb9c8,bcb9c8,8,双,大
2026-08-09 01:18:28,85179510,000000000513bc76e90599ead38713ebab6762da1691941cd710f7b8556ab837,6ab837,7,单,大
2026-08-09 01:18:39,85179514,000000000513bc7a97567ceecd9532b0aa586b7cc82e4f438ba74255a4143644,143644,4,双,小
2026-08-09 01:18:49,85179518,000000000513bc7eae70a5ec9ddf1514a3f17f05b767aee42d3571dbade4d9bd,e4d9bd,9,单,大
2026-08-09 01:19:00,85179521,000000000513bc8193ce28149dfa455ffc615368a85fc482aa03668ce36661c3,6661c3,3,单,小
2026-08-09 01:19:11,85179525,000000000513bc858a02121e3dc6278f6dfb591ec59861fed143a6e6c2e41ebe,e41ebe,1,单,小
2026-08-09 01:19:22,85179528,000000000513bc88b4a6ecb7cbd53ea3771a85f0f413f10bcb1c0d144277d6b3,77d6b3,3,单,小
2026-08-09 01:19:33,85179532,000000000513bc8cce283d50657e507ee23b6b96a898ec6ae1920935125674d0,5674d0,0,双,小
2026-08-09 01:19:43,85179536,000000000513bc90b5a71a7f37630b7298d85a7ed051c54a368fc0e61dc6586e,c6586e,6,双,大
2026-08-09 01:19:53,85179538,000000000513bc928bba7efbec93a84b6df7e767c0644fa64cdd8ad7f736b398,36b398,8,双,大
2026-08-09 01:20:03,85179542,000000000513bc96aab25729bc213e1fa11ce498c448393ca4d98f8af73e8f35,3e8f35,5,单,大
2026-08-09 01:20:14,85179545,000000000513bc993f3f227bd98d6c106ce08485b50ec877ed764353641dd265,1dd265,5,单,大
2026-08-09 01:20:24,85179549,000000000513bc9d38e04c986a60c1a1fc330f187978baef31f2338ab338c6a5,38c6a5,5,单,大
2026-08-09 01:20:35,85179552,000000000513bca00e7785526d8c129fed4dc991037896dd384225035ba844fa,a844fa,4,双,小
2026-08-09 01:20:45,85179556,000000000513bca4d30bf51306076ac3861cd32149b3c760cd077d6b2449574e,49574e,4,双,小
2026-08-09 01:20:55,85179558,000000000513bca6378458beb11e72969d520a096d64f38ed50218e551a1bac2,a1bac2,2,双,小
2026-08-09 01:21:05,85179562,000000000513bcaac13d2a02327cdbb1ab2bddab46338ee52b6d0a347114d921,14d921,1,单,小
2026-08-09 01:21:14,85179566,000000000513bcae37f433d4ab87b4c15503ba30f8065835fd251e10d9e0458b,e0458b,8,双,大
2026-08-09 01:21:24,85179569,000000000513bcb1f850882535a9c0db571263dadceb708cde2a8819c4d3e49f,d3e49f,9,单,大
2026-08-09 01:21:34,85179573,000000000513bcb561a56a679ba9da3b5b35d0aa117d58a3857c2d133f8f79cf,8f79cf,9,单,大
2026-08-09 01:21:44,85179576,000000000513bcb855ba17a58b2f46e0ec9c540d4acb928d8f89ce32d3a6a394,a6a394,4,双,小
2026-08-09 01:21:54,85179579,000000000513bcbb5cc05152e30db7036eaf577a07b34bd2fa7031f84fbd0114,bd0114,4,双,小
2026-08-09 01:22:04,85179583,000000000513bcbfc426eebeaf870d149d2a44b4457a273e183c8ea68677e100,77e100,0,双,小
2026-08-09 01:22:14,85179586,000000000513bcc2d2055448335ec6e71ae71a20f73551e4fca8154123e24923,e24923,3,单,小
2026-08-09 01:22:24,85179589,000000000513bcc5e82e42681095a650c233ce73a8d18e7256ced12577a5c1b8,a5c1b8,8,双,大
2026-08-09 01:22:34,85179592,000000000513bcc8eea7a862495b8d689ccf9a249caa7b38aef45a9854da2364,da2364,4,双,小
2026-08-09 01:22:43,85179596,000000000513bccc52382e8c6eed48ea2197b4fb6cbfff29b180ca09bf7dbc12,7dbc12,2,双,小
2026-08-09 01:22:53,85179599,000000000513bccf0d400b5b5a40de75f0057cabd0837cffc337fcbd607681c5,7681c5,5,单,大
2026-08-09 01:23:03,85179602,000000000513bcd2524e708b21b5d7ade82a9dbabc426235f06bed208fab9453,ab9453,3,单,小
2026-08-09 01:23:14,85179605,000000000513bcd51713bc84cc040b0350d627735458048d9ab9b517e5033a83,033a83,3,单,小
2026-08-09 01:23:24,85179609,000000000513bcd9a72284a8428174c1eeaaad562b068a864c2752cd34f778ca,f778ca,8,双,大
2026-08-09 01:23:34,85179612,000000000513bcdc5ada333a60eaa2f22d4b50857e28a6e4e9225840e0f4c2c3,f4c2c3,3,单,小
2026-08-09 01:23:43,85179616,000000000513bce00556da919c035b3f568a16d6c09bf9b7a6b29046c0fdc6e5,fdc6e5,5,单,大
2026-08-09 01:23:53,85179619,000000000513bce3ff07f92c99b76c1237f207c97306368eb7480bbc3232a552,32a552,2,双,小
2026-08-09 01:24:03,85179622,000000000513bce62d9eeb057f4f1a94962dfd26ad82ec37cc5966bf97a33b47,a33b47,7,单,大
2026-08-09 01:24:13,85179626,000000000513bcea961f6173559c568bd3685d3a823ddf5bbd42f7b3bae62a68,e62a68,8,双,大
2026-08-09 01:24:23,85179629,000000000513bcedeed85b90669818b3a63a447a98bfbf6729a61df08a0b3c6e,0b3c6e,6,双,大
2026-08-09 01:24:33,85179632,000000000513bcf06fc43dd38c9759b1ae2b31fc97c18a35165d9a33baf999d9,f999d9,9,单,大
2026-08-09 01:24:43,85179635,000000000513bcf315c7292f92e5730d9d083a2c138e574fd24d4afa88dc2c87,dc2c87,7,单,大
2026-08-09 01:24:52,85179639,000000000513bcf79f127ee4b410621e960933a8a99c46aa948eda7a4f77a49f,77a49f,9,单,大
2026-08-09 01:25:02,85179642,000000000513bcfac05e6992e7d136c6cf9891d6b2c5de4b5a2993baf2e57568,e57568,8,双,大
2026-08-09 01:25:12,85179645,000000000513bcfda50757370b855a3e0d86b5822edaf0f0be3dd3e53e8dbcc3,8dbcc3,3,单,小
2026-08-09 01:25:22,85179648,000000000513bd001bc6aad40daeab387a7ae89620800ce1ef1fc6f46444d3b5,44d3b5,5,单,大
2026-08-09 01:25:32,85179652,000000000513bd04e3720ad7c12adf985b21c166fe7d9e5ea1eb756e06771efc,771efc,1,单,小
2026-08-09 01:25:41,85179654,000000000513bd064c6bf5aa0e4c9664da4eaa7879fada14eea57ec9bc6b332b,6b332b,2,双,小
2026-08-09 01:25:51,85179658,000000000513bd0a0c72aa3322591ff34567ce8e559f2e0835babc5d58906c59,906c59,9,单,大
2026-08-09 01:26:01,85179662,000000000513bd0e0e71c47bcb89eb93e6d53ce9ea7d3a3640080e1d27362346,362346,6,双,大
2026-08-09 01:26:12,85179664,000000000513bd10caf38070e17a2e89960fbf3aa7c9ee900c71fc8b726c2eb5,6c2eb5,5,单,大
2026-08-09 01:26:23,85179668,000000000513bd149343900264e1993e069df3e7f150f18592e261e1dea7a0d9,a7a0d9,9,单,大
2026-08-09 01:26:34,85179673,000000000513bd19385f963c06adefe6e6bdf345f1032a2216e4ce62c67204c1,7204c1,1,单,小
2026-08-09 01:26:45,85179675,000000000513bd1b83cfbdf40b616128e8367a10d858512503000995cf613e0e,613e0e,0,双,小
